danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.639000,0.705000,7,-5.039000,0.049000,0.045000,0.000000,0.425000,0.595000,124.957000,1
0.815000,0.647000,9,-7.162000,0.218000,0.399000,0.000000,0.073800,0.182000,125.950000,1
0.696000,0.907000,0,-4.157000,0.073000,0.019100,0.000012,0.124000,0.466000,125.932000,1
0.659000,0.617000,11,-5.862000,0.064900,0.270000,0.000000,0.187000,0.187000,119.858000,1
0.592000,0.873000,9,-5.650000,0.027500,0.071500,0.009820,0.142000,0.516000,122.011000,1
0.651000,0.617000,8,-6.077000,0.030900,0.179000,0.000000,0.113000,0.591000,121.977000,1
0.707000,0.585000,5,-11.024000,0.070100,0.145000,0.004850,0.257000,0.277000,125.161000,1
0.673000,0.687000,6,-5.295000,0.062300,0.269000,0.000000,0.181000,0.524000,96.964000,1
0.567000,0.765000,1,-4.107000,0.108000,0.317000,0.000000,0.140000,0.541000,121.924000,1
0.768000,0.830000,11,-4.983000,0.036000,0.022900,0.000127,0.145000,0.444000,126.007000,1
0.734000,0.765000,7,-5.562000,0.062100,0.151000,0.000000,0.231000,0.518000,109.989000,1
0.689000,0.901000,7,-1.431000,0.067800,0.145000,0.000010,0.459000,0.651000,125.115000,1
0.676000,0.582000,9,-7.580000,0.128000,0.221000,0.006270,0.515000,0.447000,124.012000,1
0.686000,0.693000,0,-6.245000,0.131000,0.329000,0.000000,0.136000,0.699000,124.206000,1
0.763000,0.674000,9,-5.146000,0.037800,0.010600,0.000004,0.032100,0.759000,105.027000,1
0.600000,0.754000,0,-4.204000,0.048800,0.068800,0.000000,0.151000,0.641000,128.044000,1
0.691000,0.924000,0,-3.839000,0.057700,0.008280,0.000004,0.402000,0.340000,125.983000,1
0.630000,0.726000,0,-3.753000,0.097800,0.071700,0.000000,0.108000,0.499000,122.055000,1
0.734000,0.921000,6,-1.936000,0.086300,0.032800,0.000000,0.197000,0.654000,120.056000,1
0.605000,0.854000,11,-4.128000,0.048800,0.067300,0.000000,0.540000,0.165000,124.024000,1
0.609000,0.523000,1,-12.649000,0.079600,0.009590,0.000155,0.150000,0.342000,127.977000,1
0.733000,0.839000,1,-2.840000,0.033500,0.014500,0.000187,0.162000,0.471000,126.009000,1
0.430000,0.606000,4,-5.115000,0.043100,0.131000,0.000000,0.173000,0.123000,169.988000,1
0.661000,0.723000,5,-6.976000,0.056600,0.179000,0.000012,0.140000,0.316000,113.778000,1
0.752000,0.764000,1,-4.399000,0.038000,0.047600,0.000094,0.054300,0.582000,121.958000,1
0.704000,0.888000,11,-2.872000,0.054100,0.005530,0.001100,0.079000,0.531000,125.027000,1
0.655000,0.713000,9,-6.293000,0.050100,0.338000,0.000000,0.097100,0.610000,94.050000,1
0.732000,0.734000,0,-6.423000,0.107000,0.007190,0.000015,0.340000,0.643000,123.033000,1
0.619000,0.735000,7,-3.925000,0.044500,0.017000,0.000002,0.347000,0.668000,119.981000,1
0.746000,0.846000,9,-2.432000,0.048000,0.048500,0.000000,0.195000,0.403000,114.955000,1
0.776000,0.809000,6,-5.726000,0.069000,0.415000,0.000000,0.179000,0.582000,100.071000,1
0.621000,0.898000,10,-4.569000,0.040100,0.097600,0.000011,0.404000,0.332000,124.018000,1
0.767000,0.674000,0,-6.246000,0.052900,0.021600,0.000059,0.257000,0.221000,121.011000,1
0.655000,0.672000,1,-4.966000,0.058100,0.253000,0.000000,0.312000,0.675000,98.005000,1
0.638000,0.656000,5,-5.299000,0.061100,0.143000,0.000058,0.094000,0.271000,103.081000,1
0.689000,0.505000,0,-6.389000,0.093300,0.158000,0.000000,0.138000,0.312000,99.017000,1
0.445000,0.597000,8,-6.724000,0.057500,0.158000,0.000002,0.128000,0.263000,175.903000,1
0.807000,0.887000,1,-4.311000,0.036100,0.016000,0.000503,0.081100,0.606000,122.015000,1
0.684000,0.823000,0,-4.881000,0.029600,0.005760,0.000007,0.201000,0.384000,117.993000,1
0.653000,0.708000,10,-5.385000,0.034500,0.109000,0.001100,0.163000,0.347000,111.924000,1
0.662000,0.858000,2,-4.844000,0.042800,0.001630,0.000000,0.045600,0.295000,133.993000,1
0.691000,0.821000,0,-4.527000,0.040100,0.136000,0.000115,0.092000,0.759000,104.961000,1
0.717000,0.716000,3,-5.485000,0.043200,0.042100,0.000467,0.069900,0.206000,125.064000,1
0.677000,0.497000,5,-5.763000,0.080900,0.152000,0.000000,0.091100,0.419000,99.137000,1
0.715000,0.605000,0,-5.128000,0.042800,0.239000,0.000014,0.189000,0.454000,122.956000,1
0.572000,0.713000,5,-4.826000,0.040600,0.075400,0.000000,0.226000,0.559000,89.996000,1
0.645000,0.741000,5,-4.989000,0.033900,0.032300,0.000000,0.290000,0.534000,123.070000,1
0.497000,0.924000,11,-3.430000,0.043400,0.149000,0.251000,0.267000,0.283000,120.018000,1
0.527000,0.835000,6,-5.298000,0.043300,0.016600,0.000000,0.249000,0.654000,125.983000,1
0.401000,0.872000,1,-3.641000,0.314000,0.167000,0.000000,0.362000,0.472000,104.592000,1
0.738000,0.794000,11,-4.118000,0.041600,0.101000,0.000000,0.053300,0.566000,104.014000,1
0.702000,0.903000,4,-3.921000,0.038000,0.121000,0.000123,0.168000,0.660000,125.948000,1
0.814000,0.705000,7,-4.734000,0.090400,0.095800,0.000133,0.068700,0.600000,110.004000,1
0.724000,0.733000,11,-5.539000,0.038200,0.024900,0.000318,0.127000,0.672000,125.993000,1
0.771000,0.826000,11,-3.978000,0.060400,0.142000,0.030000,0.145000,0.185000,100.012000,1
0.747000,0.834000,3,-2.867000,0.045000,0.374000,0.000000,0.058600,0.687000,128.005000,1
0.813000,0.761000,10,-5.687000,0.085000,0.052900,0.011900,0.337000,0.290000,124.957000,1
0.728000,0.794000,1,-3.992000,0.063500,0.148000,0.000000,0.068800,0.523000,112.071000,1
0.719000,0.704000,1,-4.724000,0.047600,0.069100,0.000000,0.166000,0.628000,133.002000,1
0.564000,0.833000,0,-3.964000,0.095200,0.011200,0.000000,0.101000,0.395000,127.948000,1
0.414000,0.486000,6,-6.431000,0.031100,0.012900,0.000000,0.111000,0.368000,128.038000,1
0.682000,0.656000,6,-4.670000,0.043500,0.073700,0.000000,0.353000,0.607000,130.089000,1
0.674000,0.471000,9,-8.199000,0.071900,0.094600,0.000000,0.220000,0.219000,127.963000,1
0.690000,0.689000,2,-6.522000,0.174000,0.065500,0.000001,0.136000,0.307000,131.945000,1
0.594000,0.722000,4,-5.751000,0.039800,0.015600,0.000000,0.066700,0.407000,127.877000,1
0.468000,0.968000,2,-4.083000,0.047800,0.022400,0.922000,0.194000,0.284000,129.998000,1
0.465000,0.739000,10,-7.786000,0.064800,0.009870,0.000002,0.373000,0.065200,125.994000,1
0.701000,0.425000,7,-10.965000,0.375000,0.328000,0.130000,0.100000,0.562000,135.128000,1
0.631000,0.939000,7,-1.700000,0.039800,0.072800,0.000187,0.319000,0.353000,128.048000,1
0.578000,0.776000,7,-2.698000,0.040900,0.363000,0.001190,0.175000,0.608000,129.030000,1
0.671000,0.910000,0,-3.621000,0.100000,0.001960,0.031600,0.171000,0.413000,128.036000,1
0.715000,0.792000,2,-6.400000,0.032500,0.055000,0.023600,0.269000,0.357000,128.024000,1
0.714000,0.809000,7,-4.340000,0.080100,0.007360,0.000000,0.342000,0.320000,128.045000,1
0.691000,0.874000,4,-6.276000,0.090000,0.028600,0.633000,0.070400,0.090900,127.990000,1
0.651000,0.711000,3,-5.062000,0.037800,0.111000,0.000061,0.048800,0.425000,125.089000,1
0.590000,0.888000,0,-4.151000,0.079700,0.000753,0.005350,0.817000,0.071500,128.025000,1
0.438000,0.914000,9,-3.919000,0.060100,0.020600,0.623000,0.120000,0.225000,128.184000,1
0.590000,0.678000,10,-5.480000,0.038400,0.025900,0.000022,0.070700,0.400000,126.061000,1
0.461000,0.773000,0,-6.436000,0.053900,0.015300,0.000000,0.234000,0.266000,131.085000,1
0.563000,0.954000,7,-1.835000,0.028300,0.119000,0.168000,0.270000,0.788000,128.014000,1
0.446000,0.573000,3,-5.081000,0.027900,0.041600,0.000000,0.108000,0.167000,135.960000,1
0.577000,0.741000,6,-3.830000,0.050100,0.298000,0.000000,0.142000,0.581000,128.081000,1
0.486000,0.855000,3,-4.493000,0.049700,0.000452,0.001460,0.249000,0.151000,129.900000,1
0.635000,0.900000,0,-3.719000,0.037700,0.006640,0.014500,0.370000,0.150000,127.978000,1
0.733000,0.791000,0,-5.599000,0.040300,0.239000,0.784000,0.265000,0.477000,128.007000,1
0.627000,0.956000,8,-4.498000,0.071900,0.025600,0.588000,0.125000,0.392000,127.984000,1
0.527000,0.806000,2,-5.639000,0.032300,0.000598,0.000000,0.358000,0.534000,131.882000,1
0.742000,0.838000,3,-2.758000,0.047600,0.339000,0.000000,0.059500,0.694000,128.022000,1
0.708000,0.868000,6,-3.287000,0.043100,0.031300,0.000000,0.122000,0.720000,124.994000,1
0.653000,0.911000,9,-2.979000,0.064500,0.062300,0.000052,0.301000,0.335000,125.959000,1
0.361000,0.945000,0,-5.219000,0.111000,0.001050,0.034200,0.096700,0.138000,127.985000,1
0.732000,0.828000,6,-5.935000,0.053500,0.003790,0.797000,0.272000,0.226000,128.003000,1
0.673000,0.943000,10,-3.604000,0.048100,0.044800,0.000004,0.101000,0.035800,127.999000,1
0.628000,0.593000,8,-5.036000,0.032300,0.093000,0.000002,0.096000,0.104000,125.026000,1
0.555000,0.813000,0,-5.792000,0.033000,0.020100,0.000000,0.165000,0.435000,125.034000,1
0.552000,0.760000,0,-4.706000,0.342000,0.073300,0.000000,0.086500,0.639000,135.702000,1
0.467000,0.757000,2,-3.010000,0.051700,0.086600,0.000000,0.074200,0.383000,131.993000,1
0.722000,0.744000,11,-5.520000,0.036300,0.023400,0.000157,0.143000,0.686000,125.985000,1
0.501000,0.519000,4,-5.880000,0.040900,0.109000,0.000000,0.454000,0.168000,133.990000,1
0.640000,0.857000,4,-8.260000,0.266000,0.001640,0.557000,0.336000,0.645000,128.058000,1
0.769000,0.817000,1,-5.409000,0.103000,0.022500,0.000001,0.244000,0.896000,118.021000,1
0.787000,0.722000,7,-5.430000,0.039500,0.048900,0.000000,0.095600,0.520000,127.952000,1
0.630000,0.787000,1,-4.302000,0.103000,0.004890,0.000000,0.134000,0.466000,128.997000,1
0.617000,0.885000,8,-3.989000,0.037500,0.016900,0.000000,0.326000,0.768000,139.950000,1
0.746000,0.805000,10,-4.499000,0.068300,0.074000,0.000000,0.054800,0.843000,144.983000,1
0.695000,0.880000,5,-2.965000,0.158000,0.194000,0.000000,0.089800,0.786000,127.075000,1
0.705000,0.858000,7,-3.374000,0.062700,0.112000,0.000000,0.298000,0.536000,106.019000,1
0.803000,0.863000,1,-4.939000,0.090300,0.009470,0.013600,0.082300,0.467000,112.986000,1
0.736000,0.666000,8,-4.503000,0.041700,0.079500,0.000019,0.332000,0.220000,109.958000,1
0.826000,0.569000,5,-7.180000,0.047300,0.287000,0.000491,0.044900,0.555000,105.014000,1
0.837000,0.520000,9,-7.575000,0.140000,0.617000,0.018200,0.184000,0.463000,123.972000,1
0.636000,0.744000,0,-3.799000,0.029100,0.101000,0.000000,0.091200,0.486000,133.994000,1
0.486000,0.714000,7,-6.197000,0.115000,0.062200,0.000000,0.333000,0.496000,127.410000,1
0.789000,0.770000,5,-5.531000,0.055300,0.040300,0.000000,0.098800,0.791000,102.000000,1
0.608000,0.961000,2,-2.259000,0.124000,0.023000,0.000000,0.294000,0.366000,137.900000,1
0.604000,0.733000,2,-5.788000,0.034800,0.105000,0.000000,0.250000,0.399000,124.885000,1
0.655000,0.993000,2,-2.026000,0.086200,0.507000,0.000000,0.392000,0.620000,93.021000,1
0.836000,0.588000,7,-7.454000,0.160000,0.237000,0.000913,0.061800,0.636000,92.985000,1
0.705000,0.666000,6,-5.001000,0.058300,0.577000,0.000000,0.083500,0.697000,127.967000,1
0.567000,0.865000,6,-5.125000,0.139000,0.012700,0.000000,0.054600,0.838000,187.981000,1
0.718000,0.800000,9,-5.715000,0.058700,0.005880,0.000016,0.337000,0.266000,117.980000,1
0.775000,0.673000,9,-6.526000,0.081000,0.056400,0.000000,0.111000,0.500000,112.059000,1
0.847000,0.512000,10,-9.071000,0.053000,0.152000,0.000478,0.074600,0.765000,111.989000,1
0.742000,0.719000,4,-6.341000,0.038700,0.086700,0.000000,0.126000,0.318000,125.007000,1
0.549000,0.847000,5,-4.966000,0.048300,0.058700,0.000000,0.102000,0.149000,124.010000,1
0.425000,0.560000,0,-6.395000,0.308000,0.082600,0.000000,0.350000,0.347000,168.068000,1
0.716000,0.463000,9,-7.563000,0.033700,0.693000,0.000296,0.121000,0.342000,92.023000,1
0.697000,0.770000,0,-3.828000,0.032700,0.003740,0.000000,0.042400,0.748000,102.002000,1
0.866000,0.746000,8,-6.139000,0.070600,0.446000,0.000000,0.133000,0.594000,100.019000,1
0.554000,0.782000,0,-2.927000,0.036700,0.198000,0.000000,0.075600,0.630000,155.912000,1
0.684000,0.854000,4,-3.625000,0.084700,0.061500,0.000001,0.152000,0.594000,101.034000,1
0.711000,0.934000,11,-0.700000,0.058800,0.044500,0.000009,0.053700,0.866000,124.988000,1
0.649000,0.856000,8,-2.745000,0.181000,0.127000,0.000000,0.070200,0.892000,171.884000,1
0.392000,0.891000,11,-2.746000,0.059000,0.023600,0.000000,0.281000,0.450000,89.952000,1
0.763000,0.763000,10,-4.176000,0.062600,0.029800,0.000019,0.652000,0.953000,143.994000,1
0.625000,0.728000,2,-5.486000,0.030000,0.009700,0.000000,0.101000,0.101000,96.009000,1
0.621000,0.614000,6,-5.411000,0.053900,0.046200,0.000002,0.045200,0.727000,200.012000,1
0.729000,0.646000,9,-6.046000,0.045200,0.068200,0.000481,0.048400,0.543000,82.490000,1
0.713000,0.709000,4,-6.451000,0.070300,0.042000,0.000000,0.099500,0.708000,109.973000,1
0.705000,0.550000,2,-7.974000,0.038100,0.088700,0.004850,0.089500,0.351000,94.969000,1
0.620000,0.775000,7,-4.677000,0.027100,0.063400,0.050100,0.067600,0.427000,107.992000,1
0.834000,0.823000,8,-4.603000,0.071600,0.090000,0.000101,0.056100,0.872000,128.006000,1
0.738000,0.550000,5,-9.845000,0.047300,0.009190,0.000648,0.077200,0.599000,110.024000,1
0.695000,0.646000,9,-7.103000,0.032000,0.034500,0.000294,0.096700,0.229000,95.007000,1
0.740000,0.560000,4,-5.566000,0.038700,0.172000,0.000000,0.071700,0.207000,111.083000,1
0.638000,0.735000,8,-4.635000,0.087300,0.026900,0.000000,0.060300,0.628000,99.964000,1
0.704000,0.584000,6,-7.384000,0.026000,0.324000,0.097900,0.096500,0.752000,102.987000,1
0.599000,0.795000,7,-5.072000,0.150000,0.223000,0.000000,0.125000,0.479000,150.036000,1
0.539000,0.739000,0,-5.429000,0.204000,0.026300,0.000000,0.297000,0.386000,173.082000,1
0.738000,0.846000,2,-5.929000,0.075800,0.158000,0.035300,0.028200,0.879000,125.980000,1
0.802000,0.776000,8,-6.903000,0.112000,0.160000,0.000000,0.096900,0.687000,109.996000,1
0.679000,0.637000,8,-5.683000,0.042700,0.082100,0.000001,0.158000,0.228000,105.026000,1
0.827000,0.851000,11,-4.589000,0.103000,0.122000,0.000023,0.070600,0.928000,127.993000,1
0.779000,0.721000,8,-8.409000,0.048700,0.006180,0.006960,0.239000,0.840000,121.948000,1
0.701000,0.927000,5,-3.210000,0.064400,0.310000,0.000000,0.050500,0.832000,119.991000,1
0.625000,0.905000,6,-6.323000,0.135000,0.553000,0.029800,0.247000,0.597000,140.026000,1
0.677000,0.750000,9,-5.824000,0.033000,0.140000,0.000249,0.036300,0.967000,114.958000,1
0.706000,0.734000,0,-4.623000,0.032400,0.022900,0.000000,0.112000,0.395000,99.999000,1
0.792000,0.673000,5,-7.876000,0.163000,0.065200,0.000085,0.145000,0.784000,104.996000,1
0.561000,0.929000,11,-1.687000,0.028800,0.182000,0.000776,0.245000,0.898000,190.050000,1
0.633000,0.706000,10,-5.137000,0.062700,0.000587,0.079500,0.245000,0.399000,128.187000,1
0.652000,0.837000,1,-3.104000,0.072300,0.097600,0.000000,0.084400,0.562000,108.042000,1
0.678000,0.787000,1,-4.741000,0.045200,0.147000,0.000000,0.079900,0.471000,158.014000,1
0.751000,0.726000,8,-3.499000,0.038000,0.070600,0.000003,0.278000,0.581000,104.914000,1
0.572000,0.964000,4,-1.949000,0.123000,0.050300,0.000000,0.372000,0.519000,129.979000,1
0.671000,0.859000,4,-3.922000,0.083300,0.032300,0.000000,0.267000,0.389000,139.931000,1
0.781000,0.879000,5,-3.725000,0.053300,0.030900,0.000000,0.054600,0.836000,119.997000,1
0.565000,0.903000,7,-1.918000,0.050000,0.074600,0.000000,0.359000,0.538000,97.967000,1
0.839000,0.902000,1,-3.612000,0.053600,0.086800,0.002570,0.272000,0.639000,114.953000,1
0.658000,0.870000,2,-2.373000,0.062600,0.177000,0.000000,0.360000,0.422000,89.994000,1
0.740000,0.835000,10,-3.425000,0.083900,0.013900,0.000000,0.857000,0.535000,123.024000,1
0.782000,0.731000,3,-4.581000,0.143000,0.037600,0.000031,0.095600,0.824000,138.032000,1
0.785000,0.744000,3,-4.249000,0.036900,0.014900,0.006660,0.066100,0.833000,126.018000,1
0.760000,0.887000,9,-1.993000,0.040900,0.037000,0.000000,0.138000,0.240000,130.018000,1
0.566000,0.769000,7,-4.342000,0.087200,0.018300,0.000000,0.108000,0.385000,170.036000,1
0.737000,0.764000,0,-5.511000,0.094700,0.111000,0.000000,0.042300,0.924000,92.044000,1
0.645000,0.862000,11,-4.757000,0.096500,0.092300,0.000000,0.192000,0.798000,119.991000,1
0.719000,0.828000,6,-5.559000,0.061300,0.034300,0.000000,0.074700,0.634000,139.927000,1
0.704000,0.787000,0,-3.114000,0.082000,0.114000,0.000000,0.228000,0.707000,96.929000,1
0.734000,0.855000,9,-3.211000,0.118000,0.004810,0.000000,0.123000,0.422000,126.035000,1
0.613000,0.842000,10,-4.332000,0.219000,0.015700,0.000000,0.230000,0.645000,169.917000,1
0.760000,0.672000,9,-5.277000,0.073200,0.465000,0.000000,0.205000,0.505000,127.986000,1
0.786000,0.853000,8,-2.687000,0.081600,0.068800,0.000000,0.075900,0.450000,125.034000,1
0.563000,0.979000,9,-3.104000,0.104000,0.009110,0.000000,0.249000,0.503000,126.063000,1
0.652000,0.785000,6,-4.340000,0.044800,0.066700,0.000000,0.124000,0.662000,127.016000,1
0.787000,0.543000,10,-6.700000,0.037000,0.023300,0.000000,0.086100,0.332000,99.026000,1
0.600000,0.960000,4,-1.807000,0.095000,0.042600,0.000000,0.088200,0.503000,109.863000,1
0.616000,0.833000,3,-3.314000,0.067000,0.315000,0.000000,0.175000,0.595000,97.898000,1
0.760000,0.842000,6,-5.558000,0.131000,0.067700,0.000123,0.313000,0.882000,102.987000,1
0.598000,0.775000,1,-4.035000,0.054500,0.022000,0.000000,0.067700,0.687000,129.819000,1
0.632000,0.906000,6,-1.466000,0.049400,0.321000,0.000000,0.223000,0.755000,129.999000,1
0.702000,0.913000,11,-2.977000,0.037400,0.051400,0.000004,0.166000,0.735000,137.982000,1
0.674000,0.910000,7,-2.898000,0.059400,0.029000,0.000000,0.342000,0.599000,132.040000,1
0.709000,0.718000,6,-3.315000,0.031200,0.059000,0.000000,0.167000,0.240000,104.971000,1
0.700000,0.873000,1,-2.901000,0.086900,0.014800,0.000000,0.343000,0.612000,99.972000,1
0.752000,0.804000,11,-3.512000,0.065600,0.022000,0.000018,0.086500,0.795000,146.943000,1
0.725000,0.940000,5,-2.320000,0.043500,0.115000,0.004310,0.086400,0.905000,127.051000,1
0.718000,0.794000,11,-2.877000,0.070300,0.080600,0.000000,0.067900,0.751000,114.285000,1
0.580000,0.773000,9,-3.302000,0.050000,0.656000,0.000000,0.112000,0.506000,124.148000,1
0.605000,0.894000,9,-3.885000,0.038500,0.011900,0.000000,0.088700,0.545000,122.051000,1
0.615000,0.904000,9,-3.955000,0.221000,0.088100,0.000000,0.117000,0.692000,130.047000,1
0.673000,0.782000,7,-3.911000,0.040400,0.058200,0.000001,0.391000,0.609000,121.991000,1
0.745000,0.739000,10,-4.591000,0.032700,0.405000,0.000183,0.127000,0.556000,99.913000,1
0.750000,0.883000,6,-1.712000,0.043200,0.226000,0.000098,0.043700,0.850000,127.069000,1
0.709000,0.911000,7,-2.611000,0.059300,0.057200,0.000005,0.073200,0.779000,106.972000,1
0.760000,0.722000,6,-4.429000,0.090800,0.007850,0.000326,0.116000,0.687000,120.055000,1
0.649000,0.862000,6,-3.903000,0.048700,0.021800,0.000000,0.066000,0.594000,128.051000,1
0.640000,0.757000,7,-5.532000,0.068900,0.026100,0.000000,0.127000,0.413000,104.943000,1
0.764000,0.836000,1,-2.868000,0.039600,0.208000,0.000000,0.234000,0.510000,111.934000,1
0.697000,0.897000,11,-3.628000,0.136000,0.032300,0.000000,0.138000,0.736000,140.030000,1
0.732000,0.934000,8,-4.618000,0.144000,0.077400,0.007450,0.306000,0.898000,159.998000,1
0.700000,0.806000,11,-4.818000,0.049100,0.001320,0.000000,0.057900,0.616000,110.016000,1
0.832000,0.637000,1,-4.994000,0.056800,0.033400,0.000000,0.065300,0.722000,103.036000,1
0.695000,0.921000,3,-2.699000,0.084800,0.073300,0.000000,0.078900,0.642000,119.971000,1
0.729000,0.926000,7,-2.129000,0.108000,0.079600,0.000009,0.152000,0.743000,110.050000,1
0.791000,0.674000,2,-4.025000,0.051600,0.168000,0.000000,0.080100,0.963000,132.985000,1
0.817000,0.820000,0,-3.404000,0.194000,0.012500,0.000000,0.079300,0.422000,120.012000,1
0.797000,0.722000,7,-5.051000,0.038800,0.356000,0.000000,0.177000,0.878000,128.010000,1
0.675000,0.935000,7,-2.335000,0.062700,0.001900,0.000001,0.341000,0.451000,126.083000,1
0.737000,0.793000,7,-3.116000,0.036900,0.385000,0.000021,0.325000,0.562000,120.037000,1
0.671000,0.752000,1,-4.049000,0.061500,0.028100,0.000000,0.101000,0.635000,130.020000,1
0.672000,0.923000,11,-3.684000,0.087500,0.102000,0.000000,0.129000,0.395000,116.028000,1
0.602000,0.697000,9,-6.766000,0.028900,0.053300,0.000159,0.129000,0.395000,127.992000,1
0.621000,0.653000,7,-4.573000,0.052300,0.015200,0.000000,0.427000,0.345000,117.129000,1
0.659000,0.866000,2,-5.117000,0.054500,0.018000,0.000000,0.130000,0.705000,114.862000,1
0.590000,0.800000,1,-5.044000,0.043700,0.000640,0.902000,0.051200,0.219000,127.994000,1
0.544000,0.880000,1,-4.917000,0.245000,0.063400,0.015900,0.453000,0.491000,126.060000,1
0.532000,0.616000,10,-7.074000,0.032800,0.186000,0.000000,0.092800,0.292000,101.883000,1
0.863000,0.588000,1,-7.141000,0.084700,0.142000,0.000034,0.457000,0.751000,117.911000,1
0.735000,0.787000,6,-6.166000,0.061000,0.041900,0.000000,0.136000,0.469000,124.004000,1
0.600000,0.863000,8,-5.754000,0.031000,0.001680,0.004060,0.093900,0.223000,106.997000,1
0.652000,0.855000,2,-4.832000,0.044100,0.001790,0.000000,0.040400,0.279000,134.009000,1
0.672000,0.730000,2,-5.990000,0.047200,0.240000,0.000417,0.122000,0.568000,120.008000,1
